"","Date","forecast","actual","error"
"70",2017-07-09,11.558050762513,7.99300578078358,-3.56504498172941
"71",2017-07-10,12.9112088917092,8.8855653183209,-4.02564357338829
"72",2017-07-11,12.9986084912152,9.44352009285523,-3.55508839835999
"73",2017-07-12,13.3904027619943,9.62163848542681,-3.76876427656751
"74",2017-07-13,13.3783190530848,9.20230740659266,-4.17601164649213
"75",2017-07-14,13.4202715464916,9.57812281406525,-3.84214873242632
"76",2017-07-15,13.3394024341507,8.98147298894003,-4.35792944521062
"77",2017-07-16,13.2918060360298,9.03095514982483,-4.26085088620498
"78",2017-07-17,14.7265485520011,9.20127873783884,-5.52526981416224
"79",2017-07-18,14.7378052053975,9.78197643881174,-4.95582876658576
"80",2017-07-19,12.5389236943614,9.5674183237068,-2.97150537065464
"81",2017-07-20,12.4334030119151,9.15802485781025,-3.27537815410484
"82",2017-07-21,12.5719718817509,9.41498286918543,-3.15698901256549
"83",2017-07-22,12.5257349889261,9.2289842396506,-3.29675074927549
"84",2017-07-23,12.4341455388719,8.86906550047855,-3.56508003839332
"85",2017-07-24,13.0072029871006,8.86034026044026,-4.14686272666036
"86",2017-07-25,13.1286845847378,8.96671303960504,-4.16197154513277
"87",2017-07-26,13.8113575644424,9.07657599643664,-4.73478156800574
"88",2017-07-27,13.7477663046701,8.85924991672171,-4.88851638794836
"89",2017-07-28,13.7307563379898,9.55290992338397,-4.17784641460585
"90",2017-07-29,13.7309810299153,9.46547712951326,-4.26550390040203
"91",2017-07-30,13.5952203101197,9.9634389591522,-3.63178135096749
"92",2017-07-31,15.4852098931005,9.84236384242002,-5.64284605068052
"93",2017-08-01,15.7217081711492,11.3117747350264,-4.40993343612278
"94",2017-08-02,14.6622129547227,12.2348327562243,-2.42738019849836
"95",2017-08-03,14.60285741832,11.9800461357264,-2.62281128259361
"96",2017-08-04,14.6758179362467,11.2728424448683,-3.40297549137843
"97",2017-08-05,14.5905990008268,10.8734150492788,-3.71718395154802
"98",2017-08-06,14.5249996614731,10.6931418453365,-3.83185781613661
"99",2017-08-07,13.0942196373754,14.3872904977096,1.29307086033416
"100",2017-08-08,13.2433038708295,15.4627072578928,2.21940338706326
"101",2017-08-09,13.9072538705603,15.7824906772614,1.87523680670109
"102",2017-08-10,14.1344204506978,14.9638914230805,0.829470972382632
"103",2017-08-11,14.1266606803452,14.400380109234,0.273719428888809
"104",2017-08-12,14.0881091325295,15.6147497004953,1.52664056796582
"105",2017-08-13,13.9508758019947,14.8367697244557,0.885893922460983
"106",2017-08-14,13.1469409062467,14.2010281464992,1.05408724025253
"107",2017-08-15,13.2250885011086,13.9897458947793,0.76465739367068
"108",2017-08-16,11.4966501995965,13.416966223197,1.92031602360045
"109",2017-08-17,11.7040681312034,14.8532089253412,3.14914079413776
"110",2017-08-18,11.6201654147412,14.4857522113139,2.8655867965727
"111",2017-08-19,11.6446243256329,14.5076920344088,2.86306770877588
"112",2017-08-20,11.4636913836106,14.6878766716561,3.22418528804553
"113",2017-08-21,13.3947660530414,15.2848465379236,1.8900804848822
"114",2017-08-22,13.5075458674194,15.3220588148897,1.81451294747031
"115",2017-08-23,12.7965890101829,15.6130941096985,2.81650509951559
"116",2017-08-24,12.7333233026978,14.7280465809227,1.9947232782249
"117",2017-08-25,12.7596455304763,14.3674028544488,1.60775732397255
"118",2017-08-26,12.7466040675338,15.0108106260929,2.26420655855918
"119",2017-08-27,12.6274954930051,15.0955457760055,2.46805028300036
"120",2017-08-28,12.4818612712706,15.2503021139251,2.76844084265448
"121",2017-08-29,12.6411026703989,15.5598779448111,2.91877527441218
"122",2017-08-30,17.4587156485185,15.1342877092262,-2.32442793929233
"123",2017-08-31,17.4334839812496,14.3003446924881,-3.13313928876152
"124",2017-09-01,17.5748228894396,13.660317117089,-3.91450577235059
"125",2017-09-02,17.4118249746795,13.1898917477219,-4.22193322695763
"126",2017-09-03,17.3168470683402,12.7947004079042,-4.52214666043608
"127",2017-09-04,19.427887329843,12.1447243752718,-7.28316295457114
"128",2017-09-05,19.5016851016259,13.3171464252501,-6.18453867637586
"129",2017-09-06,16.1630321145674,13.6669747112301,-2.49605740333731
"130",2017-09-07,16.2090106870637,13.0192167343317,-3.18979395273202
"131",2017-09-08,16.2629355506592,13.3232793955851,-2.93965615507406
"132",2017-09-09,16.2311711077428,12.6518170439383,-3.57935406380451
"133",2017-09-10,16.2038709249271,12.5316716804233,-3.67219924450383
"134",2017-09-11,16.9560533114748,12.4931379459894,-4.46291536548543
"135",2017-09-12,17.0765184708619,14.0080869103103,-3.06843156055169
"136",2017-09-13,15.7891804850404,14.1282399574854,-1.66094052755497
"137",2017-09-14,15.9154801457307,13.4843807608866,-2.43109938484415
"138",2017-09-15,15.898468370734,12.9528303000157,-2.94563807071835
"139",2017-09-16,15.8626332430451,12.8422038760144,-3.02042936703072
"140",2017-09-17,15.929980344412,11.9812275659333,-3.94875277847878
"141",2017-09-18,14.0447148568688,11.7587293606586,-2.28598549621018
"142",2017-09-19,14.2281904749633,11.2444310118059,-2.98375946315741
"143",2017-09-20,11.5703097573929,12.3112765308614,0.740966773468529
"144",2017-09-21,11.7335409600532,12.8727744083925,1.13923344833931
"145",2017-09-22,11.7511614045726,12.7669524557211,1.01579105114855
"146",2017-09-23,11.6713332249503,12.0527962592634,0.381463034313111
"147",2017-09-24,11.5276815216842,11.4981725585224,-0.0295089631618346
"148",2017-09-25,10.6053076643352,11.3167187538406,0.711411089505352
"149",2017-09-26,10.7512829085955,10.8945812535333,0.143298344937806
"150",2017-09-27,11.0742814230937,10.7382147532507,-0.336066669843047
"151",2017-09-28,11.0918812616478,10.3111575729906,-0.780723688657172
"152",2017-09-29,11.1559632909174,11.4542649671514,0.298301676233921
"153",2017-09-30,11.0319638415538,11.0371237697793,0.00515992822544575
"154",2017-10-01,11.1408246285776,11.5381538681969,0.397329239619348
"155",2017-10-02,8.70279267756155,11.1151015587412,2.41230888117961
"156",2017-10-03,8.77859274885705,11.2402934340419,2.46170068518482
"157",2017-10-04,8.15656725182536,11.1810699593185,3.02450270749316
"158",2017-10-05,8.15489425036924,10.768984362573,2.6140901122038
"159",2017-10-06,8.16491351879169,10.7506656135672,2.58575209477551
"160",2017-10-07,8.03781890563561,10.3010123644818,2.26319345884621
"161",2017-10-08,8.01612516145495,9.75053137532327,1.73440621386832
"162",2017-10-09,10.5743620057678,9.31288886529741,-1.26147314047036
"163",2017-10-10,10.7178398005868,10.0774577560736,-0.640382044513204
"164",2017-10-11,10.5458312633803,10.3024611355877,-0.243370127792602
"165",2017-10-12,10.6355892753727,10.0806642447407,-0.554925030631951
"166",2017-10-13,10.573974552614,9.86701110516146,-0.706963447452582
"167",2017-10-14,10.5520697086766,10.0496502167485,-0.502419491928086
"168",2017-10-15,10.4594393259037,9.64087819940866,-0.81856112649508
"169",2017-10-16,7.59433444426977,9.10400794345597,1.50967349918619
"170",2017-10-17,7.83245952327148,9.30448730797949,1.47202778470801
"171",2017-10-18,7.31893941590311,10.6393283233411,3.32038890743802
"172",2017-10-19,7.46176041419304,10.6145820574738,3.1528216432808
"173",2017-10-20,7.35644607994684,10.5870154928759,3.23056941292909
"174",2017-10-21,7.43115761243848,10.9712542534459,3.54009664100738
"175",2017-10-22,7.37315944918168,11.5711539131702,4.19799446398852
"176",2017-10-23,9.8363464075784,11.7406616001166,1.90431519253818
"177",2017-10-24,9.86347268194708,11.3150086721073,1.45153599016018
"178",2017-10-25,9.46017751881948,10.5762079783387,1.11603045951919
"179",2017-10-26,9.55057693466039,10.9557113400716,1.40513440541119
"180",2017-10-27,9.50708696790793,10.8648544328659,1.35776746495792
"181",2017-10-28,9.42621966388348,11.3012660782366,1.8750464143531
"182",2017-10-29,9.41468308537698,11.3099647919777,1.89528170660068
"183",2017-10-30,7.77236751309203,12.1659676086194,4.39360009552742
"184",2017-10-31,7.92208134316071,11.9614901999299,4.03940885676918
"185",2017-11-01,7.10306561234007,12.1461709839355,5.04310537159543
"186",2017-11-02,7.04350857636343,11.8544773052207,4.81096872885723
"187",2017-11-03,7.02414927780029,11.047719120803,4.02356984300272
"188",2017-11-04,7.0332524583828,10.5151015911388,3.48184913275597
"189",2017-11-05,6.93627225253097,9.78669346384767,2.8504212113167
"190",2017-11-06,8.69605216851565,9.84615798673986,1.1501058182242
"191",2017-11-07,8.72797426256241,10.8752653478007,2.14729108523826
"192",2017-11-08,8.8830189833563,11.1996441199766,2.31662513662032
"193",2017-11-09,8.979564100248,11.0044725903785,2.02490849013049
"194",2017-11-10,9.02788252520842,10.7241147831482,1.69623225793979
"195",2017-11-11,8.95626541751161,10.5605856004964,1.60432018298474
"196",2017-11-12,8.90595259926391,10.5989387524566,1.69298615319274
"197",2017-11-13,10.5152491354844,10.0302236522601,-0.485025483224305
"198",2017-11-14,10.6523609987498,9.8438057600793,-0.808555238670539
"199",2017-11-15,9.4096259606902,11.913101299273,2.50347533858276
"200",2017-11-16,9.44738929455522,13.1768531953311,3.72946390077591
"201",2017-11-17,9.59035500369828,13.0011049397046,3.41074993600635
"202",2017-11-18,9.44259494989186,15.2826165445283,5.84002159463641
"203",2017-11-19,9.45529259035159,14.620807220966,5.16551463061441
"204",2017-11-20,19.9798300577505,14.6231426432887,-5.35668741446175
"205",2017-11-21,20.2135582974449,14.5628912318256,-5.65066706561932
"206",2017-11-22,21.659141719424,14.1130599332796,-7.54608178614442
"207",2017-11-23,21.6877281547901,13.5440151386172,-8.14371301617289
"208",2017-11-24,21.6196950593001,13.4100939275278,-8.2096011317723
"209",2017-11-25,21.5821599497345,13.5804864133256,-8.00167353640888
"210",2017-11-26,21.55735721636,14.7468475002596,-6.81050971610043
"211",2017-11-27,17.1346975041578,16.3478997002388,-0.786797803919026
"212",2017-11-28,17.2128469073362,17.5144677242197,0.301620816883478
"213",2017-11-29,17.112680169752,18.4405103062821,1.32783013653012
"214",2017-11-30,17.0921215991718,18.9636694817796,1.87154788260774
"215",2017-12-01,17.2766009939717,18.5041759232372,1.22757492926546
"216",2017-12-02,17.1136030792116,17.5486418493782,0.435038770166571
"217",2017-12-03,17.0186251728723,18.086350501428,1.06772532855561
"218",2017-12-04,16.6006160146323,17.9106424613137,1.31002644668142
"219",2017-12-05,16.6744137864153,18.5345910644086,1.86017727799334
"220",2017-12-06,15.9894470398793,20.4774237792559,4.4879767393766
"221",2017-12-07,15.9757407779165,19.5320298769155,3.55628909899891
"222",2017-12-08,16.029665641512,18.5310674867622,2.50140184525018
"223",2017-12-09,15.9979011985957,18.6917820878212,2.69388088922556
"224",2017-12-10,15.9706010157799,18.8628395207955,2.89223850501561
"225",2017-12-11,15.7679794670237,19.2578123591319,3.48983289210821
"226",2017-12-12,15.8884446264108,19.4555873704014,3.56714274399055
"227",2017-12-13,14.8664752646415,18.9591403807692,4.09266511612772
"228",2017-12-14,14.9579587718974,19.7032091503077,4.74525037841031
"229",2017-12-15,14.9409469969007,19.2573524182831,4.31640542138242
"230",2017-12-16,14.9051118692118,21.4079642248204,6.50285235560865
"231",2017-12-17,14.9724589705787,23.2089270868348,8.23646811625612
"232",2017-12-18,12.4943441065552,22.052212919888,9.5578688133328
"233",2017-12-19,12.6778197246498,22.674435886297,9.99661616164721
"234",2017-12-20,12.9389938716542,22.7732810153932,9.83428714373901
"235",2017-12-21,13.1420149639539,21.4890185341618,8.34700357020785
"236",2017-12-22,13.1596354084733,20.3098970514288,7.15026164295555
"237",2017-12-23,13.079807228851,18.6851052873145,5.6052980584635
"238",2017-12-24,12.9361555255849,18.4574968643294,5.52134133874446
"239",2017-12-25,8.38615951957806,17.332897115183,8.94673759560495
"240",2017-12-26,8.53213476383836,16.2982653459684,7.76613058213001
"241",2017-12-27,9.65123915049333,17.0368041182909,7.38556496779757
"242",2017-12-28,9.64397030802278,16.2306597888276,6.58668948080485
"243",2017-12-29,9.70805233729244,15.8138070057214,6.10575466842898
"244",2017-12-30,9.5840528879288,15.6519024452637,6.0678495573349
"245",2017-12-31,9.56298874036268,15.7549502496426,6.19196150927993
"246",2018-01-01,6.08281335007131,14.6369542296712,8.55414087959989
"247",2018-01-02,6.07883214251407,13.7139978912975,7.63516574878344
"248",2018-01-03,9.87575343788095,12.8232780599937,2.94752462211276
"249",2018-01-04,9.90871771796811,12.3462158151942,2.4374980972261
"250",2018-01-05,9.88735611989244,12.5137185499787,2.62636243008624
"251",2018-01-06,9.83351805097069,12.1294210659804,2.29590301500969
"252",2018-01-07,9.69466216738265,12.099867380702,2.40520521331931
"253",2018-01-08,9.63228821474001,12.5006779902458,2.86838977550579
"254",2018-01-09,9.75954047902649,12.7198237510261,2.96028327199965
"255",2018-01-10,9.37824151308077,11.907037850944,2.52879633786328
"256",2018-01-11,9.35038044970831,11.5024748228685,2.15209437316021
"257",2018-01-12,9.37568623923677,11.919876837039,2.54419059780227
"258",2018-01-13,9.25021417913395,12.0454866900759,2.79527251094197
"259",2018-01-14,9.21654806476457,12.0914477548698,2.87489969010528
"260",2018-01-15,10.0369060550783,11.2337319344803,1.19682587940197
"261",2018-01-16,10.1600876345922,11.0190333797218,0.858945745129596
"262",2018-01-17,9.87343595282917,11.7327107093441,1.85927475651492
"263",2018-01-18,9.86393293124066,11.2020938525966,1.3381609213559
"264",2018-01-19,9.95224917947656,10.8523263443888,0.900077164912277
"265",2018-01-20,9.78307750788617,10.8545402368377,1.07146272895156
"266",2018-01-21,9.84602776994584,10.2309770178907,0.384949247944876
"267",2018-01-22,11.2077657754532,9.88929885645946,-1.31846691899372
"268",2018-01-23,11.2869543030338,9.6581549479427,-1.62879935509106
"269",2018-01-24,11.5854096887944,9.84390255210729,-1.74150713668715
"270",2018-01-25,11.666236666627,9.7411903479387,-1.9250463186883
"271",2018-01-26,11.7170525410287,10.0426951201036,-1.67435742092506
"272",2018-01-27,11.609705236932,10.9512795104953,-0.65842572643669
"273",2018-01-28,11.5170766624756,10.8287771496557,-0.688299512819901
"274",2018-01-29,12.4185284570557,10.7152749776832,-1.70325347937245
"275",2018-01-30,12.4535457148949,11.8964529794686,-0.557092735426316
"276",2018-01-31,14.9975376487737,11.8239367411111,-3.17360090766257
"277",2018-02-01,15.1685126259931,11.4204218018222,-3.74809082417088
"278",2018-02-02,15.0693720485772,11.5331880576764,-3.53618399090076
"279",2018-02-03,14.9861554126699,11.1497330130623,-3.83642239960754
"280",2018-02-04,14.9834973228204,12.0073543720173,-2.97614295080307
"281",2018-02-05,13.3428160584242,12.3907660222559,-0.952050036168226
"282",2018-02-06,13.4479946967053,11.9227047404755,-1.52528995622979
"283",2018-02-07,10.8321910375692,11.5200883612374,0.687897323668269
"284",2018-02-08,10.9256994426039,11.5632812923384,0.637581849734525
"285",2018-02-09,10.9577923370317,11.3950187889514,0.437226451919615
"286",2018-02-10,10.942253424648,10.6914172858353,-0.250836138812712
"287",2018-02-11,10.8588750465192,10.8073039029684,-0.0515711435507562
"288",2018-02-12,8.84793243324495,10.386719590731,1.53878715748601
"289",2018-02-13,8.88147708034497,10.6685820234725,1.78710494312752
"290",2018-02-14,7.96307493474109,10.4494954615947,2.48642052685359
"291",2018-02-15,7.83146087883096,10.2871358246671,2.45567494583616
"292",2018-02-16,7.85948308848627,10.5769649586937,2.71748187020747
"293",2018-02-17,7.93859146028514,10.4156077619982,2.4770163017131
"294",2018-02-18,7.77907013604675,10.6791591410384,2.90008900499164
"295",2018-02-19,9.92274102779929,9.96162640975531,0.0388853819560211
"296",2018-02-20,9.91258606341174,10.2486962969749,0.336110233563147
"297",2018-02-21,11.7444865347595,9.7040005932169,-2.04048594154261
"298",2018-02-22,11.8812702999969,10.3980805457595,-1.48318975423737
"299",2018-02-23,11.8652994577189,9.84463410209878,-2.02066535562008
"300",2018-02-24,11.7334090248847,10.9946633739309,-0.738745650953815
"301",2018-02-25,11.6841126448871,11.1830903040164,-0.501022340870664
"302",2018-02-26,10.0592917820653,11.0668430796951,1.00755129762978
"303",2018-02-27,10.1109611851715,10.6902956333195,0.579334448147989
"304",2018-02-28,10.4604396997419,10.3206719826539,-0.139767717087965
"305",2018-03-01,10.7352469128999,10.0558182240416,-0.679428688858327
"306",2018-03-02,10.6361063354841,9.71695276611829,-0.919153569365765
"307",2018-03-03,10.5528896995767,9.15159654482883,-1.40129315474789
"308",2018-03-04,10.5502316097273,9.26426882124252,-1.28596278848474
"309",2018-03-05,7.39753067253654,9.03032731554312,1.63279664300658
"310",2018-03-06,7.50270931081763,9.09830113029967,1.59559181948204
"311",2018-03-07,7.27522326815188,9.0824370398757,1.80721377172382
"312",2018-03-08,7.35878420077678,8.63904207668564,1.28025787590886
"313",2018-03-09,7.39087709520461,8.24551871055079,0.854641615346178
"314",2018-03-10,7.37533818282083,8.18107721370673,0.805739030885896
"315",2018-03-11,7.29195980469206,7.95219103661019,0.660231231918134
"316",2018-03-12,6.00373859231956,8.03121575368137,2.02747716136181
"317",2018-03-13,6.03728323941958,8.96311849338687,2.92583525396729
"318",2018-03-14,9.09941045459961,8.39406901391592,-0.705341440683691
"319",2018-03-15,9.12695595724705,8.81694349280264,-0.310012464444412
"320",2018-03-16,9.15497816690237,9.85318801337843,0.698209846476063
"321",2018-03-17,9.23408653870124,10.0489329723082,0.814846433606919
"322",2018-03-18,9.07456521446284,9.3946183345235,0.32005312006066
"323",2018-03-19,11.9541900783455,9.59504886776162,-2.3591412105839
"324",2018-03-20,11.944035113958,10.0690449583407,-1.87499015561728
"325",2018-03-21,11.3876179688354,9.94272136167344,-1.44489660716197
"326",2018-03-22,11.4299007461792,9.52330365273956,-1.90659709343968
"327",2018-03-23,11.4139299039012,9.5766393605204,-1.83729054338079
"328",2018-03-24,11.282039471067,8.81050821167877,-2.47153125938826
"329",2018-03-25,11.2327430910694,8.70086755474447,-2.53187553632494
"330",2018-03-26,12.5353864689248,8.90959815036491,-3.62578831855991
"331",2018-03-27,12.587055872031,8.86403029833572,-3.72302557369528
"332",2018-03-28,11.8750598903924,8.52530787446886,-3.34975201592349
"333",2018-03-29,11.9687779886914,9.58888324451135,-2.37989474418006
"334",2018-03-30,11.908635876672,9.64417258495044,-2.26446329172153
"335",2018-03-31,11.8993329995378,10.1934387781544,-1.70589422138341
"336",2018-04-01,11.9650532999517,10.2307636759021,-1.73428962404962
"337",2018-04-02,11.4682438981672,11.2635025818299,-0.204741316337309
"338",2018-04-03,11.5440439694627,12.3288223752835,0.784778405820797
"339",2018-04-04,11.9834929686401,11.9945165852608,0.0110236166207685
"340",2018-04-05,11.9967411757987,11.69575525844,-0.30098591735875
"341",2018-04-06,12.0067604442212,11.7792948377648,-0.227465606456395
"342",2018-04-07,11.8796658310651,12.2345512507436,0.354885419678505
"343",2018-04-08,11.8579720868844,12.2149871506841,0.357015063799681
"344",2018-04-09,12.7105507089707,11.7641881786294,-0.946362530341331
"345",2018-04-10,12.8540285037898,11.686253124339,-1.16777537945074
"346",2018-04-11,13.7434944627923,11.5825528743919,-2.16094158840041
"347",2018-04-12,13.7934625851452,11.9639486444405,-1.82951394070469
"348",2018-04-13,13.7318478623866,11.4524327528853,-2.27941510950131
"349",2018-04-14,13.7099430184492,10.9506381326545,-2.75930488579472
"350",2018-04-15,13.6173126356763,10.6161870820421,-3.00112555363419
"351",2018-04-16,12.1189839318286,10.4764921154788,-1.64249181634989
"352",2018-04-17,12.3571090108303,10.6975727462405,-1.65953626458989
"353",2018-04-18,13.1704320237233,11.1361669265412,-2.03426509718206
"354",2018-04-19,13.2684893961689,10.9268735724179,-2.34161582375096
"355",2018-04-20,13.1631750619227,10.7839236866245,-2.3792513752982
"356",2018-04-21,13.2378865944143,11.5884097916945,-1.64947680271979
"357",2018-04-22,13.1798884311575,10.661337008359,-2.51855142279856
"358",2018-04-23,13.9840712175573,10.7884300476902,-3.19564116986708
"359",2018-04-24,14.011197491926,10.538155643875,-3.47304184805097
"360",2018-04-25,13.8732709528507,10.514303192365,-3.35896776048564
"361",2018-04-26,13.9785915773064,9.99235893697583,-3.98623264033053
"362",2018-04-27,13.9351016105539,9.83537022201776,-4.09973138853614
"363",2018-04-28,13.8542343065295,9.53734060425634,-4.31689370227311
"364",2018-04-29,13.8426977280229,9.63195335591583,-4.21074437210711
"365",2018-04-30,12.0443915851624,9.19339708744257,-2.85099449771984
"366",2018-05-01,12.324030349821,8.74512532044717,-3.57890502937381
"367",2018-05-02,12.856746877708,8.86631529481139,-3.99043158289659
"368",2018-05-03,12.8570761757644,8.77221007122648,-4.08486610453792
"369",2018-05-04,12.9300366936911,9.59683326552836,-3.33320342816274
"370",2018-05-05,12.8448177582712,9.3066866042861,-3.53813115398514
"371",2018-05-06,12.7792184189175,9.91095167594321,-2.86826674297431
"372",2018-05-07,12.0663729755426,9.43807554186775,-2.62829743367481
"373",2018-05-08,12.2154572089967,9.55822949851833,-2.65722771047837
"374",2018-05-09,11.8179327125184,10.3895711386369,-1.42836157388154
"375",2018-05-10,11.9207558875328,9.87920544754592,-2.04155043998692
"376",2018-05-11,11.9129961171802,9.80486901174224,-2.10812710543798
"377",2018-05-12,11.8744445693645,9.81487949080286,-2.05956507856163
"378",2018-05-13,11.7372112388297,9.93848913153863,-1.79872210729107
"379",2018-05-14,9.48343736760213,9.98741000101554,0.50397263341341
"380",2018-05-15,9.56158496246405,9.3148172009343,-0.246767761529748
"381",2018-05-16,11.017570149579,10.8008318248596,-0.21673832471949
"382",2018-05-17,11.1653032467269,10.6719652788708,-0.493337967856098
"383",2018-05-18,11.0814005302647,10.4334080565611,-0.64799247370353
"384",2018-05-19,11.1058594411564,10.1555354120362,-0.950324029120123
"385",2018-05-20,10.924926499134,10.6254925790733,-0.299433920060666
"386",2018-05-21,9.18306786292187,10.7298531727475,1.5467853098256
"387",2018-05-22,9.29584767729988,11.0618649189277,1.7660172416278
"388",2018-05-23,10.177102564377,11.4729157254135,1.29581316103648
"389",2018-05-24,9.97954597935883,11.5542824673804,1.57473648802156
"390",2018-05-25,10.0058682071374,12.07313986999,2.06727166285259
"391",2018-05-26,9.99282674419484,11.9016886803908,1.90886193619593
"392",2018-05-27,9.87371816966622,11.5895535859595,1.71583541629329
"393",2018-05-28,10.6312185756981,12.5823892990827,1.9511707233846
"394",2018-05-29,10.7904599748264,12.5165981551561,1.72613818032968
"395",2018-05-30,11.8929122162144,12.6400703027436,0.747158086529206
"396",2018-05-31,12.0865249419622,12.1944646785241,0.107939736561935
"397",2018-06-01,12.2278638501522,11.9053075042422,-0.322556345910018
"398",2018-06-02,12.0648659353921,11.1136829039028,-0.951183031489309
"399",2018-06-03,11.9698880290528,11.1077882715906,-0.862099757462234
"400",2018-06-04,14.585367513054,12.0127652098634,-2.57260230319065
"401",2018-06-05,14.659165284837,12.1717439930743,-2.4874212917627
"402",2018-06-06,15.0356730345101,12.1308044736284,-2.90486856088173
"403",2018-06-07,15.0766778708015,15.7291401157381,0.652462244936613
"404",2018-06-08,15.130602734397,16.041208906479,0.910606172082067
"405",2018-06-09,15.0988382914806,14.9187121939607,-0.180126097519894
"406",2018-06-10,15.0715381086649,14.6084152184439,-0.463122890221003
"407",2018-06-11,14.3809111169077,14.7245420009684,0.34363088406066
"408",2018-06-12,14.5013762762948,16.3673786408909,1.86600236459609
"409",2018-06-13,14.5408814107346,15.7011883496196,1.16030693888506
"410",2018-06-14,14.6224174455806,15.33069328165,0.708275836069459
"411",2018-06-15,14.6054056705839,15.572237819118,0.966832148534181
"412",2018-06-16,14.569570542895,15.0568587935886,0.487288250693618
"413",2018-06-17,14.6369176442619,14.1963100901015,-0.440607554160374
"414",2018-06-18,14.3880928357945,13.2238052828934,-1.16428755290109
"415",2018-06-19,14.571568453889,13.4779008602619,-1.0936675936271
"416",2018-06-20,14.302005352789,12.727668791441,-1.57433656134799
"417",2018-06-21,14.4602628192443,13.1926552881257,-1.26760753111864
"418",2018-06-22,14.4778832637637,12.7580428650756,-1.71984039868805
"419",2018-06-23,14.3980550841414,14.7957994358696,0.397744351728146
"420",2018-06-24,14.2544033808753,15.514535481,1.26013210012471
"421",2018-06-25,10.4791752966177,14.68617264252,4.20699734590236
"422",2018-06-26,10.625150540878,15.4544788311184,4.82932829024046
"423",2018-06-27,13.0710980477942,16.4445205246289,3.37342247683473
"424",2018-06-28,13.0538817329138,16.3633588826586,3.30947714974481
"425",2018-06-29,13.1179637621835,17.1894901720459,4.07152640986246
"426",2018-06-30,12.9939643128199,16.8879309582823,3.89396664546242
"427",2018-07-01,13.1028250998436,18.0184964816197,4.91567138177608
"428",2018-07-02,15.5135498693138,17.0738167630901,1.56026689377628
"429",2018-07-03,15.5893499406093,18.1543114220429,2.56496148143357
"430",2018-07-04,16.8249048119435,18.2259665082795,1.40106169633601
"431",2018-07-05,16.8779429087415,17.9086891876171,1.0307462788756
"432",2018-07-06,16.887962177164,18.7775940526077,1.88963187544379
"433",2018-07-07,16.7608675640079,18.8881865283991,2.12731896439125
"434",2018-07-08,16.7391738198272,18.2651316061272,1.52595778629998
"435",2018-07-09,20.9063899038174,17.991121077637,-2.91526882618034
"436",2018-07-10,21.0498676986364,18.1470313914261,-2.90283630721036
"437",2018-07-11,21.6739650335867,20.688868880112,-0.985096153474739
"438",2018-07-12,21.7338806283495,20.012159369703,-1.72172125864648
"439",2018-07-13,21.6722659055909,19.9871866201268,-1.6850792854641
"440",2018-07-14,21.6503610616535,18.7146116905166,-2.93574937113682
"441",2018-07-15,21.5577306788806,19.1246427552753,-2.43308792360527
"442",2018-07-16,22.2497462728173,20.1682713348533,-2.08147493796406
"443",2018-07-17,22.4878713518191,21.113209628065,-1.37466172375403
"444",2018-07-18,21.9743512444507,21.2609528578198,-0.71339838663086
"445",2018-07-19,22.0724086168963,22.0664766291942,-0.00593198770204495
"446",2018-07-20,21.9670942826501,22.0947584988587,0.127664216208615
"447",2018-07-21,22.0418058151417,23.48717781895,1.44537200380829
"448",2018-07-22,21.9838076518849,24.806603593434,2.82279594154909
"449",2018-07-23,23.6515006129962,24.4460753059593,0.794574692963039
"450",2018-07-24,23.6786268873649,24.8983892814825,1.21976239411762
"451",2018-07-25,24.8675434685509,25.5193181389639,0.651774670413054
"452",2018-07-26,24.8982580499327,26.7473726878468,1.84911463791413
"453",2018-07-27,24.8547680831802,26.7963828728191,1.94161478963884
"454",2018-07-28,24.7739007791558,26.5806722429936,1.80677146383776
"455",2018-07-29,24.7623642006493,25.3406184635541,0.578254262904785
"456",2018-07-30,25.5855744575477,25.9741689864697,0.388594528922088
"457",2018-07-31,25.7352882876163,26.1554354675522,0.420147179935828
"458",2018-08-01,24.3855353086912,25.679000630148,1.2934653214568
"459",2018-08-02,24.2165560762062,25.3206805797362,1.10412450352996
"460",2018-08-03,24.1971967776431,28.3702261333573,4.1730293557142
"461",2018-08-04,24.2062999582256,27.4302080426887,3.22390808446312
"462",2018-08-05,24.1093197523737,27.3285913992736,3.21927164689985
"463",2018-08-06,27.1423248112344,26.4255040873317,-0.71682072390271
"464",2018-08-07,27.1742469052812,26.8162637603452,-0.357983144936007
"465",2018-08-08,27.0639230020228,26.2869626595176,-0.776960342505241
"466",2018-08-09,27.2102054809638,26.0904056467562,-1.11979983420759
"467",2018-08-10,27.2585239059242,26.9759731950157,-0.282550710908502
"468",2018-08-11,27.1869067982274,26.9978953394144,-0.189011458812946
"469",2018-08-12,27.1365939799797,26.2564637122613,-0.8801302677184
"470",2018-08-13,28.0320345074951,25.5295466152804,-2.50248789221475
"471",2018-08-14,28.1691463707605,24.7255828860579,-3.4435634847026
"472",2018-08-15,27.4571485808054,25.4707362551733,-1.98641232563212
"473",2018-08-16,27.5744916939492,25.1362773547594,-2.43821433918979
"474",2018-08-17,27.7174574030923,24.1189751663787,-3.59848223671361
"475",2018-08-18,27.5696973492859,24.6318571530684,-2.93784019621748
"476",2018-08-19,27.5823949897456,24.8605085808229,-2.72188640892269
