11.95785211,6.390042759
11.35773656,6.855659135
10.97991808,7.01753592
10.82879535,6.520138327
13.97636762,12.74466782
14.90796786,12.94921398
15.2181844,12.60450853
14.50285786,12.76713585
13.98075159,12.80580813
14.92183682,12.03700116
14.0029682,13.59803625
13.43572287,13.60495126
13.20892335,13.4477905
12.73419803,13.58737275
14.29743282,12.06354201
14.55948822,11.79613336
14.94662764,11.62000686
15.23448813,11.50267089
15.83604256,11.25563343
15.89687895,10.35625343
15.80323203,10.15470924
15.03830629,9.355239946
14.74488982,9.228516625
15.30671205,9.14800407
15.36287469,8.478800741
15.12186947,8.287315494
15.20569398,7.833031055
14.76939227,7.889926057
14.04382851,8.152940633
13.48723486,8.399717218
12.88329522,8.231387102
12.44962057,7.276830507
11.90976585,7.409364666
12.98011026,8.661461347
13.23410199,7.665235917
12.68236201,7.595750362
13.04941724,7.514073714
12.53293895,7.564867431
12.45882122,7.13081934
12.42000917,6.888821101
13.75776293,8.344179528
13.89935688,8.290863473
13.30425549,8.244466621
12.83711725,8.068051723
12.7600823,7.72059288
11.98289184,7.370776265
11.80011805,7.432516178
11.31470758,7.453791143
12.18179068,8.41155549
12.74998556,8.569622331
12.87154581,7.390005034
12.32842294,7.635524347
11.90719685,7.671022978
11.77693813,7.277904428
11.45179983,7.118374159
11.3204192,6.922194404
10.69367876,6.926353794
11.5578187,7.611293115
11.09934189,7.243961814
11.48639942,7.199572261
11.10266366,7.273930882
11.19403396,7.12748749
11.1179807,6.628238583
10.73740787,6.659248165
10.59008851,6.365563857
10.14256215,6.218155601
9.631016933,6.171662288
9.214202694,5.472072287
9.893552141,6.272214247
10.12529509,6.139861389
10.03390125,5.68872001
9.880458244,5.554580078
10.03699127,5.514335355
9.771996881,5.43672547
9.37562008,5.271132376
9.613559081,5.277151337
10.83432819,6.7638523
10.91250605,6.618056933
11.08277366,6.16116001
11.54316469,5.983860377
12.07122158,6.172570939
12.2315599,5.801263973
11.86789547,6.264709194
11.19969621,6.619964448
11.3916539,6.361758443
11.19589319,6.183427484
11.50883949,5.822184526
11.40948584,5.562917023
12.01595581,5.859491966
11.8185875,5.95589142
11.98163337,5.741278243
11.8522682,5.691182597
11.18584182,6.313269928
10.82829605,5.694819631
10.21832559,6.19621683
10.33931896,6.027221382
11.11117963,6.904340768
11.34612037,6.788620981
11.19178168,6.453975888
11.00522138,6.32948257
10.8929889,6.258623951
10.99453893,5.881729701
10.50978146,6.015520486
10.23719526,5.869971722
11.91262189,8.670493084
13.04098633,9.250168724
12.84134748,8.929253206
14.88026975,10.77651928
14.34269111,10.90628803
14.359018,10.5833374
14.35490487,10.91615317
13.99847297,11.0670012
13.50156898,9.94756788
13.43882416,10.26691626
13.6346257,9.813684383
14.69815443,10.43548435
15.97669801,11.36698539
17.05487466,10.71183522
17.9809502,10.41798393
18.6042288,9.846235455
18.23086783,10.23620223
17.22658747,10.64348042
17.5675487,10.32829898
17.37864422,10.06606794
17.84424175,9.517666861
19.45726443,11.01531367
18.68927239,11.18401786
17.93065669,11.69234785
18.15416156,11.41775368
18.1041051,11.11143596
18.50487148,10.32805207
18.76422801,10.1563101
17.98251175,9.903487871
18.85635935,9.988974859
19.10682054,9.90483938
21.60087271,11.34995721
23.42949048,12.33121611
22.60657791,12.15023909
23.00159086,11.93571041
22.96429913,11.78609988
21.95340705,12.35980839
20.943941,12.6983288
19.57954809,13.38338956
19.37760215,12.96547538
18.40284942,12.85299964
17.17461218,12.20282168
17.48943977,11.6905966
16.50250535,11.7286496
16.23906739,11.30983578
16.12543038,10.86309884
16.21121243,10.8290314
15.41071723,11.01604438
14.47077603,10.33986724
13.68106724,9.641528904
13.15556025,9.52891963
12.91824128,8.664854745
12.46104766,7.633219907
12.44279756,7.711424534
12.7687023,8.023049895
13.04102675,7.965618466
12.34528098,8.164881764
11.96998719,7.996605106
12.14656294,8.122331911
12.21914555,7.432399219
12.29760916,7.324210812
11.67827369,7.136101857
11.3598003,6.387074313
11.91942112,6.795146668
11.45706166,6.450666536
11.12079673,6.141222919
11.07781539,5.775363771
10.49531038,6.105242996
10.17704237,5.497371117
9.906301908,5.488477508
10.10737791,5.550924501
10.04557288,5.225203668
10.28861777,4.99321761
11.03645021,5.53364646
10.68819678,5.409539075
10.49461213,5.311159061
11.45550633,6.386716441
11.40542994,6.147972657
11.11687981,5.975387408
11.32652952,5.954640554
11.08696906,5.971710656
11.88925588,6.082806945
12.3093133,6.381715709
11.97747479,6.38694609
11.65275435,6.391784964
11.79936109,6.2347496
11.7007668,5.409999937
11.07755514,5.793596244
11.10763632,5.790966675
10.66929141,5.932931113
10.83397644,5.844593022
10.61978248,5.314682277
10.28969565,4.92752457
10.48199292,4.674890978
10.28801905,4.552480899
10.32966314,4.605968385
9.608911122,5.163870865
9.999176592,5.024065713
9.704436523,4.936063337
10.44471489,5.337343346
9.990040497,5.490401088
11.0653304,6.527639094
11.28004703,6.629940025
11.17650938,6.376760168
10.76411222,6.409826691
10.40720279,6.45972276
10.14149206,5.639807968
9.814250032,5.743510679
9.281900792,5.843478116
9.358541635,5.749936054
9.124103788,5.669908085
9.037968607,4.679561354
8.97108834,4.40120289
8.551589333,4.368168172
8.203500671,4.471883464
8.214652528,4.430569489
8.053367758,4.225939614
8.15091919,4.165669075
9.053013091,4.832025467
8.596662655,5.007651685
8.957627362,5.215736901
9.857592392,6.133425288
10.00280444,6.144446068
9.36702534,6.307566744
9.489978559,6.22292279
9.942456339,6.278035942
9.928313833,5.978384016
9.635302806,6.274013528
9.77870641,5.897946434
9.171016729,6.267516574
9.115113288,5.988587783
9.331632623,5.318191543
9.328632203,5.2176267
9.041130268,5.130741158
10.08143056,6.082355552
10.19153089,5.891240924
10.75729179,6.037749432
10.61579187,5.926806405
11.38653751,6.261052493
12.27421375,6.567490923
11.93402322,6.676492346
11.57281392,6.838929614
11.59923785,6.779603423
11.96395463,6.433902067
11.95295619,6.065142544
11.56856668,6.423954614
11.53204418,6.147934526
11.38057753,6.122210866
11.57009587,5.772329892
11.07414172,5.393438961
10.67312929,5.504680954
10.44923474,5.381956958
10.38342193,5.366096956
10.62495959,4.913017284
11.05705464,5.244834323
10.94162392,4.947330184
10.86586446,4.53802864
11.66036652,5.281460781
10.90982266,5.986199091
11.0501406,5.762326129
10.88358647,5.630031326
10.87589707,5.592926447
10.42069365,5.481509849
10.28050175,5.297682008
9.731565149,5.187300524
9.692264135,5.153826523
9.25097596,5.228189986
8.737207086,4.700324742
8.718316523,4.424961635
8.467167979,4.041478248
8.919442624,5.075647138
8.473588412,4.970997426
8.845699404,5.246331461
8.125582721,5.425304212
8.116261373,5.123062488
8.690678262,5.514098144
8.223229857,5.72484497
8.141864566,5.53820766
8.276883796,5.471177855
8.690401505,5.417228064
9.153532274,4.893938907
9.165000826,5.379616101
10.88363212,7.119750452
11.164988,6.954564188
11.48394777,6.890667139
11.47277517,6.758809388
11.82737164,6.631285749
11.79348012,5.919240464
11.92501049,6.268502679
12.17316989,6.270238073
12.17588384,5.988668321
12.58280254,5.814941334
12.40672163,5.109283673
12.11505172,5.173797675
13.03192209,5.938935334
13.06944295,5.810592373
13.24124674,5.717267374
12.88184335,5.939121204
12.57055631,5.827618697
11.83716308,5.667838859
11.84270984,5.744604871
12.63465264,6.349261442
12.99159249,6.261435806
13.02816069,6.137360522
16.08908145,11.97918624
16.13817115,11.91023802
15.09679509,12.46778262
14.73854942,12.55417469
14.75637128,12.44567399
16.1001429,11.83657275
15.80510156,13.3755818
15.69013861,13.14324293
16.07954016,13.0624638
15.73278338,13.1973227
15.094752,10.60501448
14.28765866,11.1234217
14.62931888,10.95235366
14.26959627,11.01782903
14.89374748,11.23319198
14.65138307,10.08080581
15.67763748,12.46393947
15.72404101,11.48843215
14.75376701,11.56672935
15.24173028,11.71193725
16.08565895,11.65520187
15.5928621,11.04629239
16.18901491,11.24711819
15.94994618,10.59301806
16.95279971,11.08396746
16.12228743,11.40297082
17.09815544,11.32801814
17.22816083,11.10426325
17.09445644,10.54417816
17.98593287,10.65079108
18.24956158,9.199258277
17.86171326,9.433527938
17.80712907,9.271660607
18.13172757,8.806071507
20.30036986,11.73742945
19.54159531,11.32800682
19.51736283,11.06619368
18.35936623,11.82959705
18.6169509,11.80435353
19.48313951,11.27516752
20.53470629,12.01204429
20.85406692,11.6109991
21.70437661,10.74414347
21.87306037,10.70071959
23.16750632,10.52914287
24.52425566,10.82671195
24.32179501,10.78104952
24.87337164,9.690986449
25.63852041,9.257459461
26.88110865,9.551818113
26.54498287,9.604115864
26.20000128,9.151475114
24.95666143,10.32889327
25.49698408,10.22461077
25.7756114,9.157752547
25.17684093,8.997286735
25.0143058,9.009787229
27.72755463,12.81420725
27.1394856,13.28912765
27.28876872,13.14096186
26.54589461,13.40772923
26.88329231,13.18455466
26.23600248,11.51649301
26.07524153,12.07767345
26.88980009,12.33877665
26.57213405,11.93120164
25.98184658,12.05245826
25.19438364,9.722063766
24.40383386,9.963387498
24.99133482,9.956982187
24.75381889,9.798525956
24.05187718,10.136699
24.74361548,10.38467689
24.53104037,10.36517888
24.76793524,8.62817287
26.98805715,12.52981764
28.00684094,12.37137374
28.36954645,12.19612339
28.05337543,12.28510222
27.08777534,13.07439288
25.97976451,12.64944093
25.94375273,12.45772348
26.50292906,12.5889928
26.13395944,12.62379953
26.66714995,12.57854942
26.39107182,10.81177239
26.98061394,10.81408775
26.60974364,10.03240473
25.79598453,10.25490857
27.5547013,11.76579935
28.39222532,11.52028975
28.24171638,11.56944726
28.22895223,10.74492951
28.26006266,10.10202249
27.74856108,9.793717654
28.96260619,11.0656372
28.2840313,11.18301734
27.15385866,11.78597875
27.55099786,11.37503428
26.87618651,11.12028818
27.52938585,10.66694911
26.40741128,11.38769173
26.11843001,11.31945251
26.44954355,11.35322809
26.42603466,11.24285471
25.23832834,10.20152234
28.12104675,14.39202642
27.42939932,14.51047281
26.10697575,15.05322951
25.6645836,14.88954571
26.46515546,14.76455456
26.49916494,13.6308343
26.23450303,14.12376563
25.55728748,14.00267428
25.28365077,13.93874916
25.09567892,13.48326811
25.23365703,10.86234295
24.38905121,11.28765696
23.46224003,11.25862562
23.65596589,11.0184159
23.84816905,10.56276911
23.60889439,10.16958018
23.59360332,9.910353028
24.03236874,8.074459783
24.47120888,8.30204821
23.44599619,9.055699914
23.09527281,8.968329063
23.15649933,8.514101
24.30609596,9.200138088
23.32303496,9.794280878
23.61080269,9.772671779
23.67957215,9.802035328
23.10613142,10.05032853
22.3222535,9.932139704
21.63415287,9.957161422
22.27860387,9.951117276
23.84351301,10.46306937
23.46639353,10.52418231
